time_wall,time_perf,rel_time,VEHICLE_SPEED,VEHICLE_SPEED_age_ms,BRAKE_ACTIVE,BRAKE_ACTIVE_age_ms,STEER_ANGLE,STEER_ANGLE_age_ms,WHEEL_SPEED_FL,WHEEL_SPEED_FL_age_ms,WHEEL_SPEED_FR,WHEEL_SPEED_FR_age_ms,WHEEL_SPEED_RL,WHEEL_SPEED_RL_age_ms,WHEEL_SPEED_RR,WHEEL_SPEED_RR_age_ms
1778594534.801356,1867098.493062,3.305746,0.0,89.445,1,90.710,12.600000000000001,90.877,0.0,90.304,0.0,90.304,0.0,90.304,0.0,90.304
1778594534.864283,1867098.555989,3.368673,0.0,152.372,1,153.637,12.600000000000001,153.804,0.0,153.231,0.0,153.231,0.0,153.231,0.0,153.231
1778594534.988767,1867098.680473,3.493158,0.0,83.242,1,84.948,14.5,85.161,0.0,84.506,0.0,84.506,0.0,84.506,0.0,84.506
1778594535.051726,1867098.743432,3.556116,0.0,146.200,1,147.906,14.5,148.120,0.0,147.465,0.0,147.465,0.0,147.465,0.0,147.465
1778594535.176127,1867098.867834,3.680518,0.0,91.994,1,93.847,26.700000000000003,93.609,0.0,93.171,0.0,93.171,0.0,93.171,0.0,93.171
1778594535.239136,1867098.930842,3.743527,0.0,155.002,1,156.856,26.700000000000003,156.617,0.0,156.180,0.0,156.180,0.0,156.180,0.0,156.180
1778594535.364236,1867099.055942,3.868626,0.0,95.573,1,95.395,45.7,95.712,0.0,94.676,0.0,94.676,0.0,94.676,0.0,94.676
1778594535.428043,1867099.119748,3.932432,0.0,159.379,1,159.202,45.7,159.519,0.0,158.482,0.0,158.482,0.0,158.482,0.0,158.482
1778594535.537192,1867099.228899,4.041583,0.0,90.713,1,91.351,73.9,91.706,0.0,90.925,0.0,90.925,0.0,90.925,0.0,90.925
1778594535.599700,1867099.291402,4.104086,0.0,153.217,1,153.854,73.9,154.209,0.0,153.429,0.0,153.429,0.0,153.429,0.0,153.429
1778594535.725964,1867099.417670,4.230354,0.0,91.257,1,93.276,108.9,93.692,0.0,92.090,0.0,92.090,0.0,92.090,0.0,92.090
1778594535.788058,1867099.479763,4.292447,0.0,153.349,1,155.369,108.9,155.784,0.0,154.183,0.0,154.183,0.0,154.183,0.0,154.183
1778594535.928854,1867099.620559,4.433243,0.0,96.045,1,97.682,131.9,97.082,0.0,97.270,0.0,97.270,0.0,97.270,0.0,97.270
1778594535.990211,1867099.681916,4.494601,0.0,157.403,1,159.039,131.9,158.439,0.0,158.628,0.0,158.628,0.0,158.628,0.0,158.628
1778594536.099044,1867099.790751,4.603435,0.0,84.569,1,85.931,156.8,86.168,0.0,85.516,0.0,85.516,0.0,85.516,0.0,85.516
1778594536.161513,1867099.853219,4.665903,0.0,147.037,1,148.399,156.8,148.637,0.0,147.984,0.0,147.984,0.0,147.984,0.0,147.984
1778594536.285198,1867099.976903,4.789588,0.0,89.198,1,90.890,196.60000000000002,90.197,0.0,90.381,0.0,90.381,0.0,90.381,0.0,90.381
1778594536.346718,1867100.038424,4.851108,0.0,150.718,1,152.411,196.60000000000002,151.718,0.0,151.902,0.0,151.902,0.0,151.902,0.0,151.902
1778594536.471418,1867100.163124,4.975808,0.0,275.418,1,88.362,227.5,88.514,0.0,88.636,0.0,88.636,0.0,88.636,0.0,88.636
1778594536.534060,1867100.225766,5.038450,0.0,338.060,1,151.004,227.5,151.156,0.0,151.278,0.0,151.278,0.0,151.278,0.0,151.278
1778594536.658017,1867100.349723,5.162407,0.0,88.366,1,88.725,257.0,88.120,0.0,87.824,0.0,87.824,0.0,87.824,0.0,87.824
1778594536.720554,1867100.412259,5.224943,0.0,150.902,1,151.261,257.0,150.656,0.0,150.360,0.0,150.360,0.0,150.360,0.0,150.360
1778594536.844595,1867100.536300,5.348985,1.78,93.072,1,93.773,284.8,93.933,0.0,93.393,0.0,93.393,0.0,93.393,0.0,93.393
1778594536.906757,1867100.598463,5.411147,1.78,155.234,1,155.935,284.8,156.095,0.0,155.555,0.0,155.555,0.0,155.555,0.0,155.555
1778594537.030292,1867100.721997,5.534681,1.93,97.599,1,98.608,309.6,98.780,0.0,98.070,0.0,98.070,0.0,98.070,0.0,98.070
1778594537.092278,1867100.783983,5.596667,1.93,159.585,1,160.594,309.6,160.766,0.0,160.055,0.0,160.055,0.0,160.055,0.0,160.055
1778594537.203415,1867100.895121,5.707805,1.9100000000000001,89.166,1,90.529,340.20000000000005,90.706,0.0,90.048,0.0,90.048,0.0,90.048,0.0,90.048
1778594537.265519,1867100.957224,5.769909,1.9100000000000001,151.270,1,152.632,340.20000000000005,152.810,0.0,152.152,0.0,152.152,0.0,152.152,0.0,152.152
1778594537.389212,1867101.080918,5.893602,1.9100000000000001,274.963,1,90.044,387.5,89.373,0.0,89.556,0.0,89.556,0.0,89.556,0.0,89.556
1778594537.451030,1867101.142736,5.955420,1.9100000000000001,336.781,1,151.862,387.5,151.191,0.0,151.374,0.0,151.374,0.0,151.374,0.0,151.374
1778594537.560099,1867101.251806,6.064490,1.9100000000000001,445.851,1,84.899,427.1,85.054,0.0,85.270,2.02,85.270,0.0,85.270,0.0,85.270
1778594537.622286,1867101.313990,6.126675,1.9100000000000001,508.036,1,147.083,427.1,147.238,0.0,147.455,2.02,147.455,0.0,147.455,0.0,147.455
1778594537.747768,1867101.439475,6.252159,2.12,90.619,1,90.961,450.5,91.117,0.0,91.242,2.18,91.242,0.0,91.242,0.0,91.242
1778594537.811290,1867101.502994,6.315679,2.12,154.138,1,154.481,450.5,154.636,0.0,154.761,2.18,154.761,0.0,154.761,0.0,154.761
1778594537.933789,1867101.625495,6.438179,2.2600000000000002,98.137,1,98.767,456.3,98.918,0.0,99.110,2.32,99.110,0.0,99.110,2.05,99.110
1778594537.996223,1867101.687928,6.500612,2.2600000000000002,160.570,1,161.200,456.3,161.351,0.0,161.543,2.32,161.543,0.0,161.543,2.05,161.543
1778594538.121451,1867101.813157,6.625841,2.36,99.004,1,99.895,464.70000000000005,100.047,0.0,100.172,2.48,100.172,0.0,100.172,2.17,100.172
1778594538.183920,1867101.875626,6.688310,2.36,161.474,1,162.364,464.70000000000005,162.516,0.0,162.641,2.48,162.641,0.0,162.641,2.17,162.641
1778594538.309070,1867102.000775,6.813460,2.4,92.508,1,94.422,474.70000000000005,94.656,0.0,93.721,2.57,93.721,0.0,93.721,2.24,93.721
1778594538.371265,1867102.062970,6.875654,2.4,154.703,1,156.617,474.70000000000005,156.851,0.0,155.916,2.57,155.916,0.0,155.916,2.24,155.916
1778594538.495479,1867102.187185,6.999870,2.4,278.918,1,96.563,475.70000000000005,96.715,0.0,96.941,2.48,96.941,0.0,96.941,2.17,96.941
1778594538.559180,1867102.250884,7.063568,2.4,342.617,1,160.262,475.70000000000005,160.414,0.0,160.640,2.48,160.640,0.0,160.640,2.17,160.640
1778594538.683303,1867102.375009,7.187694,2.22,98.302,1,97.745,475.3,97.974,0.0,98.240,2.38,98.240,0.0,98.240,2.05,98.240
1778594538.745963,1867102.437668,7.250353,2.22,160.961,1,160.404,475.3,160.633,0.0,160.899,2.38,160.899,0.0,160.899,2.05,160.899
1778594538.871388,1867102.563095,7.375779,2.14,88.957,1,89.571,474.6,89.753,0.0,89.183,2.29,89.183,0.0,89.183,0.0,89.183
1778594538.933024,1867102.624731,7.437415,2.14,150.593,1,151.207,474.6,151.389,0.0,150.819,2.29,150.819,0.0,150.819,0.0,150.819
1778594539.058084,1867102.749791,7.562475,1.96,89.203,1,89.940,474.6,90.157,0.0,89.437,2.11,89.437,0.0,89.437,0.0,89.437
1778594539.120399,1867102.812105,7.624789,1.96,151.517,1,152.254,474.6,152.471,0.0,151.751,2.11,151.751,0.0,151.751,0.0,151.751
1778594539.244511,1867102.936217,7.748901,1.85,92.504,1,93.571,474.5,93.742,0.0,93.133,2.0100000000000002,93.133,0.0,93.133,0.0,93.133
1778594539.308025,1867102.999730,7.812414,1.85,156.018,1,157.084,474.5,157.255,0.0,156.646,2.0100000000000002,156.646,0.0,156.646,0.0,156.646
1778594539.431093,1867103.122797,7.935481,1.8900000000000001,97.095,1,98.402,473.5,98.605,0.0,97.841,2.06,97.841,0.0,97.841,0.0,97.841
1778594539.494155,1867103.185861,7.998545,1.8900000000000001,160.159,1,161.466,473.5,161.668,0.0,160.905,2.06,160.905,0.0,160.905,0.0,160.905
1778594539.603827,1867103.295532,8.108216,1.99,88.442,1,90.039,473.1,89.343,0.0,89.535,2.12,89.535,0.0,89.535,0.0,89.535
1778594539.666695,1867103.358401,8.171085,1.99,151.311,1,152.907,473.1,152.212,0.0,152.403,2.12,152.403,0.0,152.403,0.0,152.403
1778594539.790986,1867103.482692,8.295376,1.99,275.602,1,89.702,473.1,89.861,0.0,89.992,2.13,89.992,0.0,89.992,0.0,89.992
1778594539.853337,1867103.545043,8.357727,1.99,337.953,1,152.053,473.1,152.212,0.0,152.343,2.13,152.343,0.0,152.343,0.0,152.343
1778594539.979293,1867103.670999,8.483683,1.99,91.707,1,91.939,473.3,92.101,0.0,91.170,2.12,91.170,0.0,91.170,0.0,91.170
1778594540.041433,1867103.733139,8.545823,1.99,153.847,1,154.079,473.3,154.241,0.0,153.310,2.12,153.310,0.0,153.310,0.0,153.310
1778594540.165061,1867103.856768,8.669452,1.9100000000000001,95.894,1,96.560,473.3,96.768,0.0,96.187,2.1,96.187,0.0,96.187,0.0,96.187
1778594540.226868,1867103.918574,8.731258,1.9100000000000001,157.699,1,158.366,473.3,158.573,0.0,157.993,2.1,157.993,0.0,157.993,0.0,157.993
1778594540.334202,1867104.025909,8.838593,1.82,87.093,1,88.055,473.3,88.235,0.0,87.678,2.02,87.678,0.0,87.678,0.0,87.678
1778594540.396855,1867104.088557,8.901242,1.82,149.742,1,150.703,473.3,150.884,0.0,150.327,2.02,150.327,0.0,150.327,0.0,150.327
1778594540.521708,1867104.213413,9.026098,1.82,85.680,1,86.904,473.3,87.065,0.0,86.359,2.0,86.359,0.0,86.359,0.0,86.359
1778594540.583233,1867104.274939,9.087623,1.82,147.206,1,148.430,473.3,148.590,0.0,147.884,2.0,147.884,0.0,147.884,0.0,147.884
1778594540.633786,1867104.325495,9.138179,1.82,197.762,1,198.986,473.3,199.146,0.0,198.440,2.0,198.440,0.0,198.440,0.0,198.440
1778594540.721124,1867104.412830,9.225514,1.79,85.414,1,86.713,473.0,86.864,0.0,86.989,0.0,86.989,0.0,86.989,0.0,86.989
1778594540.783516,1867104.475221,9.287905,1.79,147.806,1,149.104,473.0,149.255,0.0,149.380,0.0,149.380,0.0,149.380,0.0,149.380
1778594540.911258,1867104.602964,9.415648,1.79,86.452,1,87.585,472.90000000000003,87.738,0.0,87.863,0.0,87.863,0.0,87.863,0.0,87.863
1778594540.972887,1867104.664592,9.477276,1.79,148.080,1,149.213,472.90000000000003,149.366,0.0,149.491,0.0,149.491,0.0,149.491,0.0,149.491
1778594541.097024,1867104.788731,9.601415,1.79,272.219,1,97.886,471.70000000000005,97.620,0.0,97.201,0.0,97.201,0.0,97.201,0.0,97.201
1778594541.160369,1867104.852072,9.664756,1.79,335.561,1,161.227,471.70000000000005,160.961,0.0,160.543,0.0,160.543,0.0,160.543,0.0,160.543
1778594541.284564,1867104.976270,9.788955,1.93,93.297,1,93.700,471.70000000000005,93.851,0.0,93.980,2.05,93.980,0.0,93.980,0.0,93.980
1778594541.348247,1867105.039952,9.852636,1.93,156.978,1,157.382,471.70000000000005,157.533,0.0,157.662,2.05,157.662,0.0,157.662,0.0,157.662
1778594541.471895,1867105.163601,9.976285,2.02,92.643,1,93.478,471.70000000000005,93.912,0.0,93.010,2.12,93.010,0.0,93.010,0.0,93.010
1778594541.533386,1867105.225092,10.037776,2.02,154.135,1,154.969,471.70000000000005,155.403,0.0,154.501,2.12,154.501,0.0,154.501,0.0,154.501
1778594541.658247,1867105.349953,10.162637,2.21,91.117,1,91.820,471.6,91.992,0.0,92.250,2.31,92.250,0.0,92.250,0.0,92.250
1778594541.720758,1867105.412463,10.225147,2.21,153.627,1,154.330,471.6,154.502,0.0,154.760,2.31,154.760,0.0,154.760,0.0,154.760
1778594541.830123,1867105.521829,10.334514,2.24,84.435,1,85.468,470.8,85.631,0.0,84.970,2.36,84.970,0.0,84.970,2.07,84.970
1778594541.892003,1867105.583709,10.396393,2.24,146.314,1,147.347,470.8,147.510,0.0,146.850,2.36,146.850,0.0,146.850,2.07,146.850
1778594542.030467,1867105.722172,10.534856,2.33,98.135,1,99.538,470.8,99.714,0.0,98.943,2.45,98.943,0.0,98.943,2.16,98.943
1778594542.093374,1867105.785079,10.597763,2.33,161.042,1,162.445,470.8,162.621,0.0,161.850,2.45,161.850,0.0,161.850,2.16,161.850
1778594542.218140,1867105.909846,10.722530,2.33,285.810,1,99.734,470.8,99.937,0.0,99.144,2.5300000000000002,99.144,0.0,99.144,2.17,99.144
1778594542.280627,1867105.972331,10.785016,2.33,348.295,1,162.219,470.8,162.422,0.0,161.629,2.5300000000000002,161.629,0.0,161.629,2.17,161.629
1778594542.390391,1867106.082097,10.894781,2.41,86.428,1,85.671,470.70000000000005,85.849,0.0,86.000,2.57,86.000,0.0,86.000,2.23,86.000
1778594542.452416,1867106.144113,10.956797,2.41,148.444,1,147.688,470.70000000000005,147.866,0.0,148.016,2.57,148.016,0.0,148.016,2.23,148.016
1778594542.591344,1867106.283050,11.095734,2.43,98.619,1,99.376,470.70000000000005,99.549,2.0,98.889,2.58,98.889,0.0,98.889,2.2600000000000002,98.889
1778594542.652852,1867106.344558,11.157242,2.43,160.127,1,160.884,470.70000000000005,161.056,2.0,160.397,2.58,160.397,0.0,160.397,2.2600000000000002,160.397
1778594542.777095,1867106.468801,11.281485,2.42,92.375,1,93.824,470.70000000000005,94.071,2.02,92.964,2.61,92.964,0.0,92.964,2.2800000000000002,92.964
1778594542.840582,1867106.532286,11.344970,2.42,155.860,1,157.309,470.70000000000005,157.556,2.02,156.449,2.61,156.449,0.0,156.449,2.2800000000000002,156.449
1778594542.967319,1867106.659025,11.471709,2.37,90.507,1,91.422,470.70000000000005,91.588,0.0,91.026,2.54,91.026,0.0,91.026,2.25,91.026
1778594543.029745,1867106.721451,11.534135,2.37,152.933,1,153.848,470.70000000000005,154.014,0.0,153.453,2.54,153.453,0.0,153.453,2.25,153.453
1778594543.154806,1867106.846511,11.659195,2.33,89.466,1,90.326,470.70000000000005,90.505,0.0,90.708,2.48,90.708,0.0,90.708,2.14,90.708
1778594543.216513,1867106.908219,11.720904,2.33,151.174,1,152.034,470.70000000000005,152.213,0.0,152.416,2.48,152.416,0.0,152.416,2.14,152.416
1778594543.340173,1867107.031880,11.844564,2.25,92.741,1,93.902,470.70000000000005,94.077,0.0,93.510,2.37,93.510,0.0,93.510,2.09,93.510
1778594543.402205,1867107.093912,11.906596,2.25,154.773,1,155.934,470.70000000000005,156.109,0.0,155.542,2.37,155.542,0.0,155.542,2.09,155.542
1778594543.526117,1867107.217824,12.030508,2.21,88.567,1,90.132,470.6,90.313,0.0,89.585,2.38,89.585,0.0,89.585,2.06,89.585
1778594543.589368,1867107.281070,12.093754,2.21,151.814,1,153.379,470.6,153.559,0.0,152.831,2.38,152.831,0.0,152.831,2.06,152.831
1778594543.711931,1867107.403637,12.216321,2.21,274.381,1,88.590,470.5,88.742,0.0,88.873,2.31,88.873,0.0,88.873,2.0300000000000002,88.873
1778594543.774377,1867107.466083,12.278767,2.21,336.826,1,151.036,470.5,151.188,0.0,151.319,2.31,151.319,0.0,151.319,2.0300000000000002,151.319
1778594543.898775,1867107.590481,12.403165,2.19,89.043,1,89.310,470.40000000000003,88.756,0.0,88.314,2.27,88.314,0.0,88.314,0.0,88.314
1778594543.962105,1867107.653811,12.466495,2.19,152.373,1,152.640,470.40000000000003,152.085,0.0,151.644,2.27,151.644,0.0,151.644,0.0,151.644
1778594544.087585,1867107.779291,12.591976,2.05,88.409,1,89.307,470.40000000000003,89.580,0.0,88.784,2.17,88.784,0.0,88.784,0.0,88.784
1778594544.149456,1867107.841161,12.653846,2.05,150.280,1,151.177,470.40000000000003,151.450,0.0,150.654,2.17,150.654,0.0,150.654,0.0,150.654
1778594544.289131,1867107.980834,12.793518,2.0,96.216,1,96.816,470.0,96.972,0.0,97.102,2.13,97.102,0.0,97.102,0.0,97.102
1778594544.350791,1867108.042497,12.855181,2.0,157.879,1,158.479,470.0,158.635,0.0,158.764,2.13,158.764,0.0,158.764,0.0,158.764
1778594544.474987,1867108.166693,12.979378,1.8800000000000001,94.431,1,95.474,470.0,94.905,0.0,95.032,2.06,95.032,0.0,95.032,0.0,95.032
1778594544.537411,1867108.229113,13.041797,1.8800000000000001,156.850,1,157.894,470.0,157.325,0.0,157.452,2.06,157.452,0.0,157.452,0.0,157.452
1778594544.662434,1867108.354141,13.166825,1.75,94.273,1,95.254,469.90000000000003,95.408,0.0,95.646,0.0,95.646,0.0,95.646,0.0,95.646
1778594544.723934,1867108.415637,13.228321,1.75,155.769,1,156.750,469.90000000000003,156.904,0.0,157.142,0.0,157.142,0.0,157.142,0.0,157.142
1778594544.832708,1867108.524414,13.337098,1.67,86.947,1,88.080,469.70000000000005,88.254,0.0,87.676,0.0,87.676,0.0,87.676,0.0,87.676
1778594544.894877,1867108.586582,13.399267,1.67,149.115,1,150.248,469.70000000000005,150.422,0.0,149.845,0.0,149.845,0.0,149.845,0.0,149.845
1778594545.019350,1867108.711056,13.523740,1.67,273.589,1,94.910,469.3,95.075,0.0,94.353,0.0,94.353,0.0,94.353,0.0,94.353
1778594545.081159,1867108.772864,13.585548,1.67,335.397,1,156.719,469.3,156.884,0.0,156.161,0.0,156.161,0.0,156.161,0.0,156.161
1778594545.220106,1867108.911812,13.724496,1.52,99.206,1,99.023,469.20000000000005,99.284,0.0,98.419,0.0,98.419,0.0,98.419,0.0,98.419
1778594545.283253,1867108.974960,13.787644,1.52,162.354,1,162.171,469.20000000000005,162.432,0.0,161.567,0.0,161.567,0.0,161.567,0.0,161.567
1778594545.393098,1867109.084803,13.897487,1.45,89.990,1,90.370,468.0,90.569,0.0,89.533,0.0,89.533,0.0,89.533,0.0,89.533
1778594545.456171,1867109.147867,13.960552,1.45,153.055,1,153.435,468.0,153.634,0.0,152.598,0.0,152.598,0.0,152.598,0.0,152.598
1778594545.581395,1867109.273100,14.085785,1.23,89.822,1,90.797,464.40000000000003,90.595,0.0,90.090,0.0,90.090,0.0,90.090,0.0,90.090
1778594545.642484,1867109.334189,14.146874,1.23,150.911,1,151.886,464.40000000000003,151.684,0.0,151.179,0.0,151.179,0.0,151.179,0.0,151.179
1778594545.782249,1867109.473955,14.286640,0.0,97.132,1,98.187,452.5,98.390,0.0,97.720,0.0,97.720,0.0,97.720,0.0,97.720
1778594545.844230,1867109.535936,14.348620,0.0,159.112,1,160.168,452.5,160.371,0.0,159.700,0.0,159.700,0.0,159.700,0.0,159.700
1778594545.967999,1867109.659705,14.472389,0.0,91.550,1,92.845,435.8,93.009,0.0,92.301,0.0,92.301,0.0,92.301,0.0,92.301
1778594546.030191,1867109.721897,14.534581,0.0,153.741,1,155.037,435.8,155.200,0.0,154.492,0.0,154.492,0.0,154.492,0.0,154.492
1778594546.155688,1867109.847394,14.660078,0.0,91.910,1,92.895,430.8,93.432,0.0,93.586,0.0,93.586,0.0,93.586,0.0,93.586
1778594546.218243,1867109.909949,14.722633,0.0,154.465,1,155.449,430.8,155.986,0.0,156.141,0.0,156.141,0.0,156.141,0.0,156.141
1778594546.340447,1867110.032152,14.844836,0.0,98.495,1,100.002,430.8,99.753,0.0,99.265,0.0,99.265,0.0,99.265,0.0,99.265
1778594546.402765,1867110.094470,14.907154,0.0,160.813,1,162.319,430.8,162.070,0.0,161.583,0.0,161.583,0.0,161.583,0.0,161.583
1778594546.526565,1867110.218271,15.030956,0.0,284.614,1,100.027,429.6,100.206,0.0,100.505,0.0,100.505,0.0,100.505,0.0,100.505
1778594546.588885,1867110.280591,15.093275,0.0,346.934,1,162.347,429.6,162.526,0.0,162.824,0.0,162.824,0.0,162.824,0.0,162.824
1778594546.713574,1867110.405280,15.217964,0.0,91.506,1,92.245,422.6,92.445,0.0,91.677,0.0,91.677,0.0,91.677,0.0,91.677
1778594546.775295,1867110.467000,15.279684,0.0,153.226,1,153.965,422.6,154.165,0.0,153.397,0.0,153.397,0.0,153.397,0.0,153.397
1778594546.897168,1867110.588871,15.401556,0.0,87.574,1,88.416,400.20000000000005,88.623,0.0,87.799,0.0,87.799,0.0,87.799,0.0,87.799
1778594546.959959,1867110.651659,15.464344,0.0,150.362,1,151.204,400.20000000000005,151.411,0.0,150.587,0.0,150.587,0.0,150.587,0.0,150.587
1778594547.084263,1867110.775970,15.588654,0.0,86.674,1,87.618,344.6,87.781,0.0,87.220,0.0,87.220,0.0,87.220,0.0,87.220
1778594547.146167,1867110.837869,15.650553,0.0,148.573,1,149.518,344.6,149.681,0.0,149.119,0.0,149.119,0.0,149.119,0.0,149.119
1778594547.285183,1867110.976890,15.789574,0.0,93.524,1,94.381,282.3,94.572,0.0,94.704,0.0,94.704,0.0,94.704,0.0,94.704
1778594547.346389,1867111.038094,15.850778,0.0,154.727,1,155.585,282.3,155.775,0.0,155.908,0.0,155.908,0.0,155.908,0.0,155.908
1778594547.471556,1867111.163262,15.975946,0.0,91.750,1,93.116,215.0,93.329,0.0,92.632,0.0,92.632,0.0,92.632,0.0,92.632
1778594547.533902,1867111.225608,16.038292,0.0,154.096,1,155.462,215.0,155.675,0.0,154.978,0.0,154.978,0.0,154.978,0.0,154.978
1778594547.657917,1867111.349623,16.162307,0.0,90.265,0,91.301,127.60000000000001,91.493,0.0,91.742,0.0,91.742,0.0,91.742,0.0,91.742
1778594547.720836,1867111.412541,16.225226,0.0,153.183,0,154.219,127.60000000000001,154.411,0.0,154.661,0.0,154.661,0.0,154.661,0.0,154.661
1778594547.845190,1867111.536896,16.349580,0.0,97.966,0,99.342,71.0,99.514,0.0,98.943,0.0,98.943,0.0,98.943,0.0,98.943
1778594547.907928,1867111.599633,16.412317,0.0,160.703,0,162.079,71.0,162.251,0.0,161.680,0.0,161.680,0.0,161.680,0.0,161.680
