time_wall,time_perf,rel_time,VEHICLE_SPEED,VEHICLE_SPEED_age_ms,BRAKE_ACTIVE,BRAKE_ACTIVE_age_ms,STEER_ANGLE,STEER_ANGLE_age_ms,WHEEL_SPEED_FL,WHEEL_SPEED_FL_age_ms,WHEEL_SPEED_FR,WHEEL_SPEED_FR_age_ms,WHEEL_SPEED_RL,WHEEL_SPEED_RL_age_ms,WHEEL_SPEED_RR,WHEEL_SPEED_RR_age_ms
1778594382.558601,1866946.250304,0.065067,,,,,,,,,,,,,,
1778594382.620790,1866946.312493,0.127257,,,,,,,,,,,,,,
1778594382.683640,1866946.375345,0.190108,,,,,,,,,,,,,,
1778594382.746599,1866946.438304,0.253067,,,,,,,,,,,,,,
1778594382.808563,1866946.500268,0.315031,,,,,,,,,,,,,,
1778594382.870164,1866946.561869,0.376632,0.0,29.737,1,31.579,63.7,31.208,0.0,30.830,0.0,30.830,0.0,30.830,0.0,30.830
1778594382.931665,1866946.623371,0.438134,0.0,91.239,1,93.081,63.7,92.710,0.0,92.332,0.0,92.332,0.0,92.332,0.0,92.332
1778594383.025395,1866946.717100,0.531864,0.0,184.969,1,91.365,63.7,90.762,0.0,90.839,0.0,90.839,0.0,90.839,0.0,90.839
1778594383.086729,1866946.778435,0.593199,0.0,246.304,1,152.701,63.7,152.097,0.0,152.175,0.0,152.175,0.0,152.175,0.0,152.175
1778594383.226408,1866946.918112,0.732875,0.0,98.378,1,99.029,63.7,99.341,0.0,98.719,0.0,98.719,0.0,98.719,0.0,98.719
1778594383.287611,1866946.979315,0.794079,0.0,159.582,1,160.233,63.7,160.545,0.0,159.922,0.0,159.922,0.0,159.922,0.0,159.922
1778594383.412728,1866947.104434,0.919197,0.0,96.969,1,97.909,63.7,97.648,0.0,97.271,0.0,97.271,0.0,97.271,0.0,97.271
1778594383.475512,1866947.167218,0.981982,0.0,159.753,1,160.693,63.7,160.432,0.0,160.056,0.0,160.056,0.0,160.056,0.0,160.056
1778594383.584046,1866947.275753,1.090516,0.0,85.295,1,86.208,63.7,86.493,0.0,85.885,0.0,85.885,0.0,85.885,0.0,85.885
1778594383.646235,1866947.337938,1.152701,0.0,147.480,1,148.393,63.7,148.678,0.0,148.070,0.0,148.070,0.0,148.070,0.0,148.070
1778594383.785306,1866947.477013,1.291776,0.0,93.518,1,94.824,63.7,94.402,0.0,94.459,0.0,94.459,0.0,94.459,0.0,94.459
1778594383.846757,1866947.538462,1.353226,0.0,154.968,1,156.274,63.7,155.852,0.0,155.909,0.0,155.909,0.0,155.909,0.0,155.909
1778594383.971397,1866947.663102,1.477865,0.0,96.967,1,98.183,63.7,98.387,0.0,97.789,0.0,97.789,0.0,97.789,0.0,97.789
1778594384.034455,1866947.726161,1.540924,0.0,160.026,1,161.242,63.7,161.446,0.0,160.848,0.0,160.848,0.0,160.848,0.0,160.848
1778594384.128862,1866947.820568,1.635331,0.0,254.433,1,85.315,63.7,85.548,0.0,84.980,0.0,84.980,0.0,84.980,0.0,84.980
1778594384.191093,1866947.882799,1.697562,0.0,316.664,1,147.546,63.7,147.779,0.0,147.211,0.0,147.211,0.0,147.211,0.0,147.211
1778594384.330862,1866948.022566,1.837330,0.0,98.457,1,98.900,63.7,99.125,0.0,99.175,0.0,99.175,0.0,99.175,0.0,99.175
1778594384.393818,1866948.085523,1.900286,0.0,161.414,1,161.857,63.7,162.081,0.0,162.131,0.0,162.131,0.0,162.131,0.0,162.131
1778594384.516258,1866948.207963,2.022726,0.0,98.654,1,99.367,63.7,99.593,0.0,99.020,0.0,99.020,0.0,99.020,0.0,99.020
1778594384.576781,1866948.268486,2.083249,0.0,159.177,1,159.890,63.7,160.116,0.0,159.543,0.0,159.543,0.0,159.543,0.0,159.543
1778594384.702328,1866948.394033,2.208797,0.0,90.792,1,91.901,63.7,91.374,0.0,91.444,0.0,91.444,0.0,91.444,0.0,91.444
1778594384.764638,1866948.456343,2.271106,0.0,153.102,1,154.211,63.7,153.684,0.0,153.754,0.0,153.754,0.0,153.754,0.0,153.754
1778594384.887711,1866948.579416,2.394179,0.0,87.960,1,89.070,63.7,89.272,0.0,88.577,0.0,88.577,0.0,88.577,0.0,88.577
1778594384.949277,1866948.640981,2.455744,0.0,149.525,1,150.635,63.7,150.837,0.0,150.142,0.0,150.142,0.0,150.142,0.0,150.142
1778594385.073879,1866948.765584,2.580348,0.0,86.389,1,87.755,63.7,87.317,0.0,87.373,0.0,87.373,0.0,87.373,0.0,87.373
1778594385.136395,1866948.828100,2.642863,0.0,148.904,1,150.271,63.7,149.833,0.0,149.888,0.0,149.888,0.0,149.888,0.0,149.888
1778594385.245142,1866948.936848,2.751611,0.0,257.653,1,89.251,63.7,89.588,0.0,89.537,0.0,89.537,0.0,89.537,0.0,89.537
1778594385.307518,1866948.999223,2.813987,0.0,320.028,1,151.626,63.7,151.963,0.0,151.912,0.0,151.912,0.0,151.912,0.0,151.912
1778594385.429940,1866949.121646,2.936409,0.0,88.049,1,88.617,63.7,88.852,0.0,88.257,0.0,88.257,0.0,88.257,0.0,88.257
1778594385.492235,1866949.183940,2.998703,0.0,150.343,1,150.911,63.7,151.146,0.0,150.551,0.0,150.551,0.0,150.551,0.0,150.551
1778594385.631947,1866949.323652,3.138415,0.0,93.778,1,94.222,63.7,94.587,0.0,94.683,0.0,94.683,0.0,94.683,0.0,94.683
1778594385.693960,1866949.385666,3.200429,0.0,155.792,1,156.236,63.7,156.601,0.0,156.697,0.0,156.697,0.0,156.697,0.0,156.697
1778594385.818851,1866949.510554,3.325318,0.0,97.721,1,98.655,63.7,98.237,0.0,98.329,0.0,98.329,0.0,98.329,0.0,98.329
1778594385.881392,1866949.573093,3.387857,0.0,160.260,1,161.194,63.7,160.776,0.0,160.868,0.0,160.868,0.0,160.868,0.0,160.868
1778594385.989856,1866949.681563,3.496326,0.0,84.078,1,84.738,63.7,84.943,0.0,85.038,0.0,85.038,0.0,85.038,0.0,85.038
1778594386.053092,1866949.744798,3.559562,0.0,147.313,1,147.974,63.7,148.179,0.0,148.274,0.0,148.274,0.0,148.274,0.0,148.274
1778594386.193154,1866949.884858,3.699621,0.0,94.351,1,95.501,63.7,95.877,0.0,95.925,0.0,95.925,0.0,95.925,0.0,95.925
1778594386.256415,1866949.948118,3.762881,0.0,157.611,1,158.761,63.7,159.137,0.0,159.185,0.0,159.185,0.0,159.185,0.0,159.185
1778594386.381053,1866950.072759,3.887522,0.0,95.039,1,96.675,63.7,96.297,0.0,96.354,0.0,96.354,0.0,96.354,0.0,96.354
1778594386.442133,1866950.133838,3.948601,0.0,156.118,1,157.754,63.7,157.376,0.0,157.433,0.0,157.433,0.0,157.433,0.0,157.433
1778594386.550129,1866950.241835,4.056598,0.0,264.115,1,94.333,63.7,94.561,0.0,94.612,0.0,94.612,0.0,94.612,0.0,94.612
1778594386.613069,1866950.304773,4.119536,0.0,327.053,1,157.271,63.7,157.499,0.0,157.550,0.0,157.550,0.0,157.550,0.0,157.550
1778594386.737306,1866950.429012,4.243775,0.0,93.938,1,94.718,63.7,94.954,0.0,94.449,0.0,94.449,0.0,94.449,0.0,94.449
1778594386.800007,1866950.491713,4.306476,0.0,156.639,1,157.418,63.7,157.655,0.0,157.149,0.0,157.149,0.0,157.149,0.0,157.149
1778594386.923768,1866950.615474,4.430237,0.0,90.177,1,90.948,63.7,91.206,0.0,91.282,0.0,91.282,0.0,91.282,0.0,91.282
1778594386.987054,1866950.678761,4.493524,0.0,153.464,1,154.235,63.7,154.494,0.0,154.569,0.0,154.569,0.0,154.569,0.0,154.569
1778594387.113108,1866950.804815,4.619578,0.0,86.690,1,87.724,63.7,88.013,0.0,87.459,0.0,87.459,0.0,87.459,0.0,87.459
1778594387.176335,1866950.868039,4.682802,0.0,149.914,1,150.948,63.7,151.238,0.0,150.683,0.0,150.683,0.0,150.683,0.0,150.683
1778594387.299879,1866950.991584,4.806348,0.0,86.740,1,87.632,63.7,87.950,0.0,87.999,0.0,87.999,0.0,87.999,0.0,87.999
1778594387.362024,1866951.053730,4.868493,0.0,148.886,1,149.778,63.7,150.096,0.0,150.145,0.0,150.145,0.0,150.145,0.0,150.145
1778594387.486202,1866951.177908,4.992671,0.0,88.423,1,89.608,63.7,89.836,0.0,89.338,0.0,89.338,0.0,89.338,0.0,89.338
1778594387.548663,1866951.240368,5.055131,0.0,150.882,1,152.067,63.7,152.296,0.0,151.798,0.0,151.798,0.0,151.798,0.0,151.798
1778594387.672718,1866951.364424,5.179187,0.0,274.939,1,89.768,63.7,90.149,0.0,89.461,0.0,89.461,0.0,89.461,0.0,89.461
1778594387.734529,1866951.426233,5.240997,0.0,336.748,1,151.577,63.7,151.958,0.0,151.270,0.0,151.270,0.0,151.270,0.0,151.270
1778594387.843210,1866951.534915,5.349678,0.0,445.430,1,87.738,63.7,87.974,0.0,88.073,0.0,88.073,0.0,88.073,0.0,88.073
1778594387.904685,1866951.596391,5.411154,0.0,506.906,1,149.214,63.7,149.450,0.0,149.550,0.0,149.550,0.0,149.550,0.0,149.550
1778594388.044406,1866951.736111,5.550874,0.0,97.044,1,97.840,63.7,98.171,0.0,97.555,0.0,97.555,0.0,97.555,0.0,97.555
1778594388.107151,1866951.798857,5.613620,0.0,159.790,1,160.587,63.7,160.917,0.0,160.301,0.0,160.301,0.0,160.301,0.0,160.301
1778594388.231614,1866951.923319,5.738082,0.0,97.979,1,98.885,63.7,99.219,0.0,98.283,0.0,98.283,0.0,98.283,0.0,98.283
1778594388.293603,1866951.985309,5.800072,0.0,159.969,1,160.875,63.7,161.209,0.0,160.273,0.0,160.273,0.0,160.273,0.0,160.273
1778594388.402023,1866952.093729,5.908492,0.0,85.275,1,86.415,63.7,86.619,0.0,86.035,0.0,86.035,0.0,86.035,0.0,86.035
1778594388.463670,1866952.155375,5.970138,0.0,146.921,1,148.061,63.7,148.265,0.0,147.681,0.0,147.681,0.0,147.681,0.0,147.681
1778594388.603155,1866952.294861,6.109624,0.0,93.155,1,94.648,63.7,94.938,0.0,94.203,0.0,94.203,0.0,94.203,0.0,94.203
1778594388.665200,1866952.356905,6.171668,0.0,155.199,1,156.692,63.7,156.982,0.0,156.248,0.0,156.248,0.0,156.248,0.0,156.248
1778594388.790124,1866952.481830,6.296593,0.0,98.324,1,99.806,62.400000000000006,99.531,0.0,99.149,0.0,99.149,0.0,99.149,0.0,99.149
1778594388.853120,1866952.544826,6.359589,0.0,161.321,1,162.803,62.400000000000006,162.528,0.0,162.145,0.0,162.145,0.0,162.145,0.0,162.145
1778594388.961043,1866952.652749,6.467512,0.0,269.244,1,95.300,45.7,95.533,0.0,94.986,0.0,94.986,0.0,94.986,0.0,94.986
1778594389.022420,1866952.714126,6.528889,0.0,330.620,1,156.677,45.7,156.910,0.0,156.363,0.0,156.363,0.0,156.363,0.0,156.363
1778594389.147293,1866952.838999,6.653763,0.0,94.748,1,95.328,20.700000000000003,95.564,0.0,95.659,0.0,95.659,0.0,95.659,0.0,95.659
1778594389.208404,1866952.900109,6.714872,0.0,155.858,1,156.437,20.700000000000003,156.674,0.0,156.769,0.0,156.769,0.0,156.769,0.0,156.769
1778594389.332076,1866953.023781,6.838544,0.0,89.842,1,90.773,-2.0,91.056,0.0,90.459,0.0,90.459,0.0,90.459,0.0,90.459
1778594389.394179,1866953.085886,6.900649,0.0,151.947,1,152.878,-2.0,153.161,0.0,152.564,0.0,152.564,0.0,152.564,0.0,152.564
1778594389.535264,1866953.226970,7.041733,0.0,97.010,1,97.975,-6.0,98.273,0.0,98.326,0.0,98.326,0.0,98.326,0.0,98.326
1778594389.597229,1866953.288934,7.103697,0.0,158.973,1,159.938,-6.0,160.236,0.0,160.290,0.0,160.290,0.0,160.290,0.0,160.290
1778594389.722054,1866953.413760,7.228523,0.0,96.810,1,98.068,-2.7,97.659,0.0,97.763,0.0,97.763,0.0,97.763,0.0,97.763
1778594389.784205,1866953.475911,7.290674,0.0,158.961,1,160.219,-2.7,159.810,0.0,159.915,0.0,159.915,0.0,159.915,0.0,159.915
1778594389.892205,1866953.583911,7.398675,0.0,84.393,1,85.428,-2.5,85.689,0.0,85.783,0.0,85.783,0.0,85.783,0.0,85.783
1778594389.954165,1866953.645871,7.460634,0.0,146.353,1,147.388,-2.5,147.649,0.0,147.743,0.0,147.743,0.0,147.743,0.0,147.743
1778594390.094027,1866953.785732,7.600495,0.0,286.214,1,96.110,0.4,96.477,0.0,95.627,0.0,95.627,0.0,95.627,0.0,95.627
1778594390.157585,1866953.849291,7.664055,0.0,349.774,1,159.669,0.4,160.037,0.0,159.187,0.0,159.187,0.0,159.187,0.0,159.187
1778594390.266201,1866953.957907,7.772670,0.0,458.389,1,91.993,10.9,91.530,0.0,91.638,0.0,91.638,0.0,91.638,0.0,91.638
1778594390.327545,1866954.019251,7.834014,0.0,519.733,1,153.337,10.9,152.874,0.0,152.982,0.0,152.982,0.0,152.982,0.0,152.982
1778594390.450997,1866954.142702,7.957465,0.0,98.971,1,99.569,18.1,99.779,0.0,99.293,0.0,99.293,0.0,99.293,0.0,99.293
1778594390.512029,1866954.203735,8.018499,0.0,160.005,1,160.603,18.1,160.813,0.0,160.327,0.0,160.327,0.0,160.327,0.0,160.327
1778594390.635458,1866954.327164,8.141927,0.0,98.213,1,99.158,32.300000000000004,99.431,0.0,98.885,0.0,98.885,0.0,98.885,0.0,98.885
1778594390.697102,1866954.388808,8.203572,0.0,159.858,1,160.803,32.300000000000004,161.076,0.0,160.530,0.0,160.530,0.0,160.530,0.0,160.530
1778594390.807471,1866954.499177,8.313941,0.0,89.335,1,90.549,54.1,90.805,0.0,90.243,0.0,90.243,0.0,90.243,0.0,90.243
1778594390.870828,1866954.562534,8.377297,0.0,152.691,1,153.905,54.1,154.161,0.0,153.599,0.0,153.599,0.0,153.599,0.0,153.599
1778594390.994210,1866954.685917,8.500680,0.0,83.642,1,85.321,81.0,84.956,0.0,85.005,0.0,85.005,0.0,85.005,0.0,85.005
1778594391.056250,1866954.747956,8.562719,0.0,145.680,1,147.359,81.0,146.995,0.0,147.044,0.0,147.044,0.0,147.044,0.0,147.044
1778594391.180435,1866954.872140,8.686904,0.0,269.865,1,96.042,124.10000000000001,95.702,0.0,95.376,0.0,95.376,0.0,95.376,0.0,95.376
1778594391.242748,1866954.934454,8.749217,0.0,332.178,1,158.355,124.10000000000001,158.015,0.0,157.689,0.0,157.689,0.0,157.689,0.0,157.689
1778594391.350417,1866955.042118,8.856882,0.0,88.291,1,88.589,170.10000000000002,89.235,0.0,89.457,0.0,89.457,0.0,89.457,0.0,89.457
1778594391.412952,1866955.104657,8.919420,0.0,150.829,1,151.128,170.10000000000002,151.774,0.0,151.996,0.0,151.996,0.0,151.996,0.0,151.996
1778594391.553395,1866955.245099,9.059862,1.61,100.051,1,100.883,202.3,101.129,0.0,101.287,0.0,101.287,0.0,101.287,0.0,101.287
1778594391.615973,1866955.307679,9.122442,1.61,162.632,1,163.463,202.3,163.710,0.0,163.867,0.0,163.867,0.0,163.867,0.0,163.867
1778594391.739600,1866955.431306,9.246069,1.92,96.629,1,97.604,222.60000000000002,97.945,0.0,97.321,0.0,97.321,0.0,97.321,0.0,97.321
1778594391.802014,1866955.493719,9.308483,1.92,159.042,1,160.017,222.60000000000002,160.358,0.0,159.734,0.0,159.734,0.0,159.734,0.0,159.734
1778594391.926560,1866955.618267,9.433030,2.2,88.314,1,89.496,251.60000000000002,89.675,0.0,89.771,2.11,89.771,0.0,89.771,0.0,89.771
1778594391.988956,1866955.680662,9.495425,2.2,150.709,1,151.892,251.60000000000002,152.070,0.0,152.167,2.11,152.167,0.0,152.167,0.0,152.167
1778594392.113459,1866955.805165,9.619928,2.36,89.292,1,90.606,289.5,90.207,0.0,90.301,2.33,90.301,0.0,90.301,2.24,90.301
1778594392.176968,1866955.868674,9.683437,2.36,152.801,1,154.115,289.5,153.716,0.0,153.811,2.33,153.811,0.0,153.811,2.24,153.811
1778594392.303552,1866955.995256,9.810019,2.42,96.555,1,97.841,322.6,98.099,2.0300000000000002,98.199,2.46,98.199,0.0,98.199,2.31,98.199
1778594392.365632,1866956.057337,9.872100,2.42,158.636,1,159.922,322.6,160.180,2.0300000000000002,160.281,2.46,160.281,0.0,160.281,2.31,160.281
1778594392.490750,1866956.182456,9.997220,2.42,283.755,1,93.671,353.6,93.941,2.12,94.043,2.5,94.043,0.0,94.043,2.33,94.043
1778594392.552958,1866956.244664,10.059427,2.42,345.963,1,155.878,353.6,156.149,2.12,156.250,2.5,156.250,0.0,156.250,2.33,156.250
1778594392.679038,1866956.370739,10.185502,2.48,93.878,1,94.061,392.1,93.401,2.08,93.495,2.59,93.495,0.0,93.495,2.39,93.495
1778594392.740028,1866956.431734,10.246497,2.48,154.873,1,155.057,392.1,154.396,2.08,154.490,2.59,154.490,0.0,154.490,2.39,154.490
1778594392.848635,1866956.540341,10.355104,2.39,87.370,1,87.752,424.0,88.025,2.0300000000000002,88.126,2.5300000000000002,88.126,0.0,88.126,2.3000000000000003,88.126
1778594392.911024,1866956.602729,10.417493,2.39,149.758,1,150.140,424.0,150.413,2.0300000000000002,150.514,2.5300000000000002,150.514,0.0,150.514,2.3000000000000003,150.514
1778594393.049888,1866956.741594,10.556357,2.39,98.431,1,99.256,464.5,99.463,2.0100000000000002,99.566,2.49,99.566,0.0,99.566,2.27,99.566
1778594393.111670,1866956.803375,10.618139,2.39,160.212,1,161.038,464.5,161.245,2.0100000000000002,161.347,2.49,161.347,0.0,161.347,2.27,161.347
1778594393.237607,1866956.929314,10.744077,2.49,94.693,1,95.750,477.6,96.000,2.0100000000000002,95.438,2.64,95.438,0.0,95.438,2.27,95.438
1778594393.299914,1866956.991619,10.806382,2.49,156.998,1,158.055,477.6,158.306,2.0100000000000002,157.743,2.64,157.743,0.0,157.743,2.27,157.743
1778594393.422878,1866957.114585,10.929348,2.64,84.651,1,85.945,476.1,86.387,2.12,86.261,2.71,86.261,0.0,86.261,2.36,86.261
1778594393.484965,1866957.176671,10.991434,2.64,146.737,1,148.031,476.1,148.473,2.12,148.347,2.71,148.347,0.0,148.347,2.36,148.347
1778594393.610154,1866957.301860,11.116623,2.75,90.337,1,91.861,475.70000000000005,91.443,2.21,91.539,2.89,91.539,0.0,91.539,2.52,91.539
1778594393.671971,1866957.363677,11.178440,2.75,152.154,1,153.678,475.70000000000005,153.260,2.21,153.356,2.89,153.356,0.0,153.356,2.52,153.356
1778594393.780362,1866957.472068,11.286831,2.75,260.545,1,91.449,475.6,90.989,2.25,91.087,2.92,91.087,0.0,91.087,2.5500000000000003,91.087
1778594393.842580,1866957.534286,11.349049,2.75,322.764,1,153.668,475.6,153.207,2.25,153.305,2.92,153.305,0.0,153.305,2.5500000000000003,153.305
1778594393.966342,1866957.658046,11.472810,2.82,96.495,1,97.462,475.5,97.211,2.27,96.914,2.99,96.914,0.0,96.914,2.59,96.914
1778594394.028731,1866957.720436,11.535200,2.82,158.885,1,159.852,475.5,159.601,2.27,159.304,2.99,159.304,0.0,159.304,2.59,159.304
1778594394.152364,1866957.844070,11.658833,2.8000000000000003,95.612,1,96.396,475.5,96.608,2.3000000000000003,96.165,2.98,96.165,0.0,96.165,2.61,96.165
1778594394.215205,1866957.906910,11.721673,2.8000000000000003,158.453,1,159.236,475.5,159.448,2.3000000000000003,159.005,2.98,159.005,0.0,159.005,2.61,159.005
1778594394.339682,1866958.031388,11.846151,2.73,89.564,1,91.399,475.5,91.694,2.2800000000000002,90.884,2.96,90.884,0.0,90.884,2.58,90.884
